"state","state_abb","date","primary","candidate","col","row","actual","biden_share","sanders_share","other_share","nth_del"
"California","CA",2020-03-03,TRUE,"Biden",3,27,TRUE,1,0,0,271
"California","CA",2020-03-03,TRUE,"Biden",4,27,TRUE,1,0,0,272
"California","CA",2020-03-03,TRUE,"Biden",5,27,TRUE,1,0,0,273
"California","CA",2020-03-03,TRUE,"Biden",6,27,TRUE,1,0,0,274
"California","CA",2020-03-03,TRUE,"Biden",7,27,TRUE,1,0,0,275
"California","CA",2020-03-03,TRUE,"Biden",8,27,TRUE,1,0,0,276
"California","CA",2020-03-03,TRUE,"Biden",9,27,TRUE,1,0,0,277
"California","CA",2020-03-03,TRUE,"Biden",10,27,TRUE,1,0,0,278
"California","CA",2020-03-03,TRUE,"Biden",2,28,TRUE,1,0,0,280
"California","CA",2020-03-03,TRUE,"Biden",3,28,TRUE,1,0,0,281
"California","CA",2020-03-03,TRUE,"Biden",4,28,TRUE,1,0,0,282
"California","CA",2020-03-03,TRUE,"Biden",5,28,TRUE,1,0,0,283
"California","CA",2020-03-03,TRUE,"Biden",6,28,TRUE,1,0,0,284
"California","CA",2020-03-03,TRUE,"Biden",7,28,TRUE,1,0,0,285
"California","CA",2020-03-03,TRUE,"Biden",8,28,TRUE,1,0,0,286
"California","CA",2020-03-03,TRUE,"Biden",9,28,TRUE,1,0,0,287
"California","CA",2020-03-03,TRUE,"Biden",10,28,TRUE,1,0,0,288
"California","CA",2020-03-03,TRUE,"Other",23,12,TRUE,0,0,1,51
"California","CA",2020-03-03,TRUE,"Other",23,13,TRUE,0,0,1,53
"California","CA",2020-03-03,TRUE,"Other",23,14,TRUE,0,0,1,55
"California","CA",2020-03-03,TRUE,"Other",24,14,TRUE,0,0,1,56
"California","CA",2020-03-03,TRUE,"Other",23,15,TRUE,0,0,1,57
"California","CA",2020-03-03,TRUE,"Other",24,15,TRUE,0,0,1,58
"California","CA",2020-03-03,TRUE,"Other",23,16,TRUE,0,0,1,59
"California","CA",2020-03-03,TRUE,"Other",24,16,TRUE,0,0,1,60
"California","CA",2020-03-03,TRUE,"Other",23,17,TRUE,0,0,1,61
"California","CA",2020-03-03,TRUE,"Other",24,17,TRUE,0,0,1,62
"California","CA",2020-03-03,TRUE,"Other",23,18,TRUE,0,0,1,63
"California","CA",2020-03-03,TRUE,"Other",24,18,TRUE,0,0,1,64
"California","CA",2020-03-03,TRUE,"Other",23,19,TRUE,0,0,1,65
"California","CA",2020-03-03,TRUE,"Other",24,19,TRUE,0,0,1,66
"California","CA",2020-03-03,TRUE,"Other",23,20,TRUE,0,0,1,67
"California","CA",2020-03-03,TRUE,"Other",24,20,TRUE,0,0,1,68
"California","CA",2020-03-03,TRUE,"Other",23,21,TRUE,0,0,1,69
"California","CA",2020-03-03,TRUE,"Other",24,21,TRUE,0,0,1,70
"California","CA",2020-03-03,TRUE,"Other",23,22,TRUE,0,0,1,71
"California","CA",2020-03-03,TRUE,"Other",24,22,TRUE,0,0,1,72
"California","CA",2020-03-03,TRUE,"Other",23,23,TRUE,0,0,1,73
"California","CA",2020-03-03,TRUE,"Sanders",10,11,TRUE,0,1,0,78
"California","CA",2020-03-03,TRUE,"Sanders",11,11,TRUE,0,1,0,79
"California","CA",2020-03-03,TRUE,"Sanders",12,11,TRUE,0,1,0,80
"California","CA",2020-03-03,TRUE,"Sanders",13,11,TRUE,0,1,0,81
"California","CA",2020-03-03,TRUE,"Sanders",14,11,TRUE,0,1,0,82
"California","CA",2020-03-03,TRUE,"Sanders",15,11,TRUE,0,1,0,83
"California","CA",2020-03-03,TRUE,"Sanders",16,11,TRUE,0,1,0,84
"California","CA",2020-03-03,TRUE,"Sanders",17,11,TRUE,0,1,0,85
"California","CA",2020-03-03,TRUE,"Sanders",18,11,TRUE,0,1,0,86
"California","CA",2020-03-03,TRUE,"Sanders",19,11,TRUE,0,1,0,87
"California","CA",2020-03-03,TRUE,"Sanders",20,11,TRUE,0,1,0,88
"California","CA",2020-03-03,TRUE,"Sanders",21,11,TRUE,0,1,0,89
"California","CA",2020-03-03,TRUE,"Sanders",22,11,TRUE,0,1,0,90
"California","CA",2020-03-03,TRUE,"Sanders",10,12,TRUE,0,1,0,91
"California","CA",2020-03-03,TRUE,"Sanders",11,12,TRUE,0,1,0,92
"California","CA",2020-03-03,TRUE,"Sanders",12,12,TRUE,0,1,0,93
"California","CA",2020-03-03,TRUE,"Sanders",13,12,TRUE,0,1,0,94
"California","CA",2020-03-03,TRUE,"Sanders",14,12,TRUE,0,1,0,95
"California","CA",2020-03-03,TRUE,"Sanders",15,12,TRUE,0,1,0,96
"California","CA",2020-03-03,TRUE,"Sanders",16,12,TRUE,0,1,0,97
"California","CA",2020-03-03,TRUE,"Sanders",17,12,TRUE,0,1,0,98
"California","CA",2020-03-03,TRUE,"Sanders",18,12,TRUE,0,1,0,99
"California","CA",2020-03-03,TRUE,"Sanders",19,12,TRUE,0,1,0,100
"California","CA",2020-03-03,TRUE,"Sanders",20,12,TRUE,0,1,0,101
"California","CA",2020-03-03,TRUE,"Sanders",21,12,TRUE,0,1,0,102
"California","CA",2020-03-03,TRUE,"Sanders",22,12,TRUE,0,1,0,103
"California","CA",2020-03-03,TRUE,"Sanders",10,13,TRUE,0,1,0,104
"California","CA",2020-03-03,TRUE,"Sanders",11,13,TRUE,0,1,0,105
"California","CA",2020-03-03,TRUE,"Sanders",12,13,TRUE,0,1,0,106
"California","CA",2020-03-03,TRUE,"Sanders",13,13,TRUE,0,1,0,107
"California","CA",2020-03-03,TRUE,"Sanders",14,13,TRUE,0,1,0,108
"California","CA",2020-03-03,TRUE,"Sanders",15,13,TRUE,0,1,0,109
"California","CA",2020-03-03,TRUE,"Sanders",16,13,TRUE,0,1,0,110
"California","CA",2020-03-03,TRUE,"Sanders",17,13,TRUE,0,1,0,111
"California","CA",2020-03-03,TRUE,"Sanders",18,13,TRUE,0,1,0,112
"California","CA",2020-03-03,TRUE,"Sanders",19,13,TRUE,0,1,0,113
"California","CA",2020-03-03,TRUE,"Sanders",20,13,TRUE,0,1,0,114
"California","CA",2020-03-03,TRUE,"Sanders",21,13,TRUE,0,1,0,115
"California","CA",2020-03-03,TRUE,"Sanders",22,13,TRUE,0,1,0,116
"California","CA",2020-03-03,TRUE,"Sanders",10,14,TRUE,0,1,0,117
"California","CA",2020-03-03,TRUE,"Sanders",11,14,TRUE,0,1,0,118
"California","CA",2020-03-03,TRUE,"Sanders",12,14,TRUE,0,1,0,119
"California","CA",2020-03-03,TRUE,"Sanders",13,14,TRUE,0,1,0,120
"California","CA",2020-03-03,TRUE,"Sanders",14,14,TRUE,0,1,0,121
"California","CA",2020-03-03,TRUE,"Sanders",15,14,TRUE,0,1,0,122
"California","CA",2020-03-03,TRUE,"Sanders",16,14,TRUE,0,1,0,123
"California","CA",2020-03-03,TRUE,"Sanders",17,14,TRUE,0,1,0,124
"California","CA",2020-03-03,TRUE,"Sanders",18,14,TRUE,0,1,0,125
"California","CA",2020-03-03,TRUE,"Sanders",19,14,TRUE,0,1,0,126
"California","CA",2020-03-03,TRUE,"Sanders",20,14,TRUE,0,1,0,127
"California","CA",2020-03-03,TRUE,"Sanders",21,14,TRUE,0,1,0,128
"California","CA",2020-03-03,TRUE,"Sanders",22,14,TRUE,0,1,0,129
"California","CA",2020-03-03,TRUE,"Sanders",10,15,TRUE,0,1,0,130
"California","CA",2020-03-03,TRUE,"Sanders",11,15,TRUE,0,1,0,131
"California","CA",2020-03-03,TRUE,"Sanders",12,15,TRUE,0,1,0,132
"California","CA",2020-03-03,TRUE,"Sanders",13,15,TRUE,0,1,0,133
"California","CA",2020-03-03,TRUE,"Sanders",14,15,TRUE,0,1,0,134
"California","CA",2020-03-03,TRUE,"Sanders",15,15,TRUE,0,1,0,135
"California","CA",2020-03-03,TRUE,"Sanders",16,15,TRUE,0,1,0,136
"California","CA",2020-03-03,TRUE,"Sanders",17,15,TRUE,0,1,0,137
"California","CA",2020-03-03,TRUE,"Sanders",18,15,TRUE,0,1,0,138
"California","CA",2020-03-03,TRUE,"Sanders",19,15,TRUE,0,1,0,139
"California","CA",2020-03-03,TRUE,"Sanders",20,15,TRUE,0,1,0,140
"California","CA",2020-03-03,TRUE,"Sanders",21,15,TRUE,0,1,0,141
"California","CA",2020-03-03,TRUE,"Sanders",22,15,TRUE,0,1,0,142
"California","CA",2020-03-03,TRUE,"Sanders",10,16,TRUE,0,1,0,143
"California","CA",2020-03-03,TRUE,"Sanders",11,16,TRUE,0,1,0,144
"California","CA",2020-03-03,TRUE,"Sanders",12,16,TRUE,0,1,0,145
"California","CA",2020-03-03,TRUE,"Sanders",13,16,TRUE,0,1,0,146
"California","CA",2020-03-03,TRUE,"Sanders",14,16,TRUE,0,1,0,147
"California","CA",2020-03-03,TRUE,"Sanders",15,16,TRUE,0,1,0,148
"California","CA",2020-03-03,TRUE,"Sanders",16,16,TRUE,0,1,0,149
"California","CA",2020-03-03,TRUE,"Sanders",17,16,TRUE,0,1,0,150
"California","CA",2020-03-03,TRUE,"Sanders",18,16,TRUE,0,1,0,151
"California","CA",2020-03-03,TRUE,"Sanders",19,16,TRUE,0,1,0,152
"California","CA",2020-03-03,TRUE,"Sanders",20,16,TRUE,0,1,0,153
"California","CA",2020-03-03,TRUE,"Sanders",21,16,TRUE,0,1,0,154
"California","CA",2020-03-03,TRUE,"Sanders",22,16,TRUE,0,1,0,155
"California","CA",2020-03-03,TRUE,"Sanders",10,17,TRUE,0,1,0,156
"California","CA",2020-03-03,TRUE,"Sanders",11,17,TRUE,0,1,0,157
"California","CA",2020-03-03,TRUE,"Sanders",12,17,TRUE,0,1,0,158
"California","CA",2020-03-03,TRUE,"Sanders",13,17,TRUE,0,1,0,159
"California","CA",2020-03-03,TRUE,"Sanders",14,17,TRUE,0,1,0,160
"California","CA",2020-03-03,TRUE,"Sanders",15,17,TRUE,0,1,0,161
"California","CA",2020-03-03,TRUE,"Sanders",16,17,TRUE,0,1,0,162
"California","CA",2020-03-03,TRUE,"Sanders",17,17,TRUE,0,1,0,163
"California","CA",2020-03-03,TRUE,"Sanders",18,17,TRUE,0,1,0,164
"California","CA",2020-03-03,TRUE,"Sanders",19,17,TRUE,0,1,0,165
"California","CA",2020-03-03,TRUE,"Sanders",20,17,TRUE,0,1,0,166
"California","CA",2020-03-03,TRUE,"Sanders",21,17,TRUE,0,1,0,167
"California","CA",2020-03-03,TRUE,"Sanders",22,17,TRUE,0,1,0,168
"California","CA",2020-03-03,TRUE,"Sanders",11,18,TRUE,0,1,0,169
"California","CA",2020-03-03,TRUE,"Sanders",12,18,TRUE,0,1,0,170
"California","CA",2020-03-03,TRUE,"Sanders",13,18,TRUE,0,1,0,171
"California","CA",2020-03-03,TRUE,"Sanders",14,18,TRUE,0,1,0,172
"California","CA",2020-03-03,TRUE,"Sanders",15,18,TRUE,0,1,0,173
"California","CA",2020-03-03,TRUE,"Sanders",16,18,TRUE,0,1,0,174
"California","CA",2020-03-03,TRUE,"Sanders",17,18,TRUE,0,1,0,175
"California","CA",2020-03-03,TRUE,"Sanders",18,18,TRUE,0,1,0,176
"California","CA",2020-03-03,TRUE,"Sanders",19,18,TRUE,0,1,0,177
"California","CA",2020-03-03,TRUE,"Sanders",20,18,TRUE,0,1,0,178
"California","CA",2020-03-03,TRUE,"Sanders",21,18,TRUE,0,1,0,179
"California","CA",2020-03-03,TRUE,"Sanders",22,18,TRUE,0,1,0,180
"California","CA",2020-03-03,TRUE,"Sanders",11,19,TRUE,0,1,0,181
"California","CA",2020-03-03,TRUE,"Sanders",12,19,TRUE,0,1,0,182
"California","CA",2020-03-03,TRUE,"Sanders",13,19,TRUE,0,1,0,183
"California","CA",2020-03-03,TRUE,"Sanders",14,19,TRUE,0,1,0,184
"California","CA",2020-03-03,TRUE,"Sanders",15,19,TRUE,0,1,0,185
"California","CA",2020-03-03,TRUE,"Sanders",16,19,TRUE,0,1,0,186
"California","CA",2020-03-03,TRUE,"Sanders",17,19,TRUE,0,1,0,187
"California","CA",2020-03-03,TRUE,"Sanders",18,19,TRUE,0,1,0,188
"California","CA",2020-03-03,TRUE,"Sanders",19,19,TRUE,0,1,0,189
"California","CA",2020-03-03,TRUE,"Sanders",20,19,TRUE,0,1,0,190
"California","CA",2020-03-03,TRUE,"Sanders",21,19,TRUE,0,1,0,191
"California","CA",2020-03-03,TRUE,"Sanders",22,19,TRUE,0,1,0,192
"California","CA",2020-03-03,TRUE,"Sanders",11,20,TRUE,0,1,0,193
"California","CA",2020-03-03,TRUE,"Sanders",12,20,TRUE,0,1,0,194
"California","CA",2020-03-03,TRUE,"Sanders",13,20,TRUE,0,1,0,195
"California","CA",2020-03-03,TRUE,"Sanders",14,20,TRUE,0,1,0,196
"California","CA",2020-03-03,TRUE,"Sanders",15,20,TRUE,0,1,0,197
"California","CA",2020-03-03,TRUE,"Sanders",16,20,TRUE,0,1,0,198
"California","CA",2020-03-03,TRUE,"Sanders",17,20,TRUE,0,1,0,199
"California","CA",2020-03-03,TRUE,"Sanders",18,20,TRUE,0,1,0,200
"California","CA",2020-03-03,TRUE,"Sanders",19,20,TRUE,0,1,0,201
"California","CA",2020-03-03,TRUE,"Sanders",20,20,TRUE,0,1,0,202
"California","CA",2020-03-03,TRUE,"Sanders",21,20,TRUE,0,1,0,203
"California","CA",2020-03-03,TRUE,"Sanders",22,20,TRUE,0,1,0,204
"California","CA",2020-03-03,TRUE,"Sanders",11,21,TRUE,0,1,0,205
"California","CA",2020-03-03,TRUE,"Sanders",12,21,TRUE,0,1,0,206
"California","CA",2020-03-03,TRUE,"Sanders",13,21,TRUE,0,1,0,207
"California","CA",2020-03-03,TRUE,"Sanders",14,21,TRUE,0,1,0,208
"California","CA",2020-03-03,TRUE,"Sanders",15,21,TRUE,0,1,0,209
"California","CA",2020-03-03,TRUE,"Sanders",16,21,TRUE,0,1,0,210
"California","CA",2020-03-03,TRUE,"Sanders",17,21,TRUE,0,1,0,211
"California","CA",2020-03-03,TRUE,"Sanders",18,21,TRUE,0,1,0,212
"California","CA",2020-03-03,TRUE,"Sanders",19,21,TRUE,0,1,0,213
"California","CA",2020-03-03,TRUE,"Sanders",20,21,TRUE,0,1,0,214
"California","CA",2020-03-03,TRUE,"Sanders",21,21,TRUE,0,1,0,215
"California","CA",2020-03-03,TRUE,"Sanders",22,21,TRUE,0,1,0,216
"California","CA",2020-03-03,TRUE,"Sanders",11,22,TRUE,0,1,0,217
"California","CA",2020-03-03,TRUE,"Sanders",12,22,TRUE,0,1,0,218
"California","CA",2020-03-03,TRUE,"Sanders",13,22,TRUE,0,1,0,219
"California","CA",2020-03-03,TRUE,"Sanders",14,22,TRUE,0,1,0,220
"California","CA",2020-03-03,TRUE,"Sanders",15,22,TRUE,0,1,0,221
"California","CA",2020-03-03,TRUE,"Sanders",16,22,TRUE,0,1,0,222
"California","CA",2020-03-03,TRUE,"Sanders",17,22,TRUE,0,1,0,223
"California","CA",2020-03-03,TRUE,"Sanders",18,22,TRUE,0,1,0,224
"California","CA",2020-03-03,TRUE,"Sanders",19,22,TRUE,0,1,0,225
"California","CA",2020-03-03,TRUE,"Sanders",20,22,TRUE,0,1,0,226
"California","CA",2020-03-03,TRUE,"Sanders",21,22,TRUE,0,1,0,227
"California","CA",2020-03-03,TRUE,"Sanders",22,22,TRUE,0,1,0,228
"California","CA",2020-03-03,TRUE,"Sanders",11,23,TRUE,0,1,0,229
"California","CA",2020-03-03,TRUE,"Sanders",12,23,TRUE,0,1,0,230
"California","CA",2020-03-03,TRUE,"Sanders",13,23,TRUE,0,1,0,231
"California","CA",2020-03-03,TRUE,"Sanders",14,23,TRUE,0,1,0,232
"California","CA",2020-03-03,TRUE,"Sanders",15,23,TRUE,0,1,0,233
"California","CA",2020-03-03,TRUE,"Sanders",16,23,TRUE,0,1,0,234
"California","CA",2020-03-03,TRUE,"Sanders",17,23,TRUE,0,1,0,235
"California","CA",2020-03-03,TRUE,"Sanders",18,23,TRUE,0,1,0,236
"California","CA",2020-03-03,TRUE,"Sanders",19,23,TRUE,0,1,0,237
"California","CA",2020-03-03,TRUE,"Sanders",20,23,TRUE,0,1,0,238
"California","CA",2020-03-03,TRUE,"Sanders",21,23,TRUE,0,1,0,239
"California","CA",2020-03-03,TRUE,"Sanders",22,23,TRUE,0,1,0,240
"California","CA",2020-03-03,TRUE,"Sanders",11,24,TRUE,0,1,0,241
"California","CA",2020-03-03,TRUE,"Sanders",12,24,TRUE,0,1,0,242
"California","CA",2020-03-03,TRUE,"Sanders",13,24,TRUE,0,1,0,243
"California","CA",2020-03-03,TRUE,"Sanders",14,24,TRUE,0,1,0,244
"California","CA",2020-03-03,TRUE,"Sanders",15,24,TRUE,0,1,0,245
"California","CA",2020-03-03,TRUE,"Sanders",16,24,TRUE,0,1,0,246
"California","CA",2020-03-03,TRUE,"Sanders",17,24,TRUE,0,1,0,247
"California","CA",2020-03-03,TRUE,"Sanders",18,24,TRUE,0,1,0,248
"California","CA",2020-03-03,TRUE,"Sanders",19,24,TRUE,0,1,0,249
"California","CA",2020-03-03,TRUE,"Sanders",20,24,TRUE,0,1,0,250
"California","CA",2020-03-03,TRUE,"Sanders",21,24,TRUE,0,1,0,251
"California","CA",2020-03-03,TRUE,"Sanders",22,24,TRUE,0,1,0,252
"California","CA",2020-03-03,TRUE,"Sanders",11,25,TRUE,0,1,0,253
"California","CA",2020-03-03,TRUE,"Sanders",12,25,TRUE,0,1,0,254
"California","CA",2020-03-03,TRUE,"Sanders",13,25,TRUE,0,1,0,255
"California","CA",2020-03-03,TRUE,"Sanders",14,25,TRUE,0,1,0,256
"California","CA",2020-03-03,TRUE,"Sanders",15,25,TRUE,0,1,0,257
"California","CA",2020-03-03,TRUE,"Sanders",16,25,TRUE,0,1,0,258
"California","CA",2020-03-03,TRUE,"Sanders",17,25,TRUE,0,1,0,259
"California","CA",2020-03-03,TRUE,"Sanders",18,25,TRUE,0,1,0,260
"California","CA",2020-03-03,TRUE,"Sanders",19,25,TRUE,0,1,0,261
"California","CA",2020-03-03,TRUE,"Sanders",20,25,TRUE,0,1,0,262
"California","CA",2020-03-03,TRUE,"Sanders",21,25,TRUE,0,1,0,263
"California","CA",2020-03-03,TRUE,"Sanders",22,25,TRUE,0,1,0,264
"California","CA",2020-03-03,TRUE,"Sanders",11,26,TRUE,0,1,0,265
"California","CA",2020-03-03,TRUE,"Sanders",12,26,TRUE,0,1,0,266
"California","CA",2020-03-03,TRUE,"Sanders",13,26,TRUE,0,1,0,267
"California","CA",2020-03-03,TRUE,"Sanders",14,26,TRUE,0,1,0,268
"California","CA",2020-03-03,TRUE,"Sanders",15,26,TRUE,0,1,0,269
"California","CA",2020-03-03,TRUE,"Sanders",16,26,TRUE,0,1,0,270
"California","CA",2020-03-03,TRUE,"Sanders",17,26,TRUE,0,1,0,271
"California","CA",2020-03-03,TRUE,"Sanders",18,26,TRUE,0,1,0,272
"California","CA",2020-03-03,TRUE,"Sanders",19,26,TRUE,0,1,0,273
"California","CA",2020-03-03,TRUE,"Sanders",20,26,TRUE,0,1,0,274
"California","CA",2020-03-03,TRUE,"Sanders",21,26,TRUE,0,1,0,275
"California","CA",2020-03-03,TRUE,"Sanders",22,26,TRUE,0,1,0,276
"California","CA",2020-03-03,TRUE,"Sanders",11,27,TRUE,0,1,0,277
"California","CA",2020-03-03,TRUE,"Sanders",12,27,TRUE,0,1,0,278
"California","CA",2020-03-03,TRUE,"Sanders",13,27,TRUE,0,1,0,279
"California","CA",2020-03-03,TRUE,"Sanders",14,27,TRUE,0,1,0,280
"California","CA",2020-03-03,TRUE,"Sanders",15,27,TRUE,0,1,0,281
"California","CA",2020-03-03,TRUE,"Sanders",16,27,TRUE,0,1,0,282
"California","CA",2020-03-03,TRUE,"Sanders",17,27,TRUE,0,1,0,283
"California","CA",2020-03-03,TRUE,"Sanders",18,27,TRUE,0,1,0,284
"California","CA",2020-03-03,TRUE,"Sanders",19,27,TRUE,0,1,0,285
"California","CA",2020-03-03,TRUE,"Sanders",20,27,TRUE,0,1,0,286
"California","CA",2020-03-03,TRUE,"Sanders",21,27,TRUE,0,1,0,287
"California","CA",2020-03-03,TRUE,"Sanders",22,27,TRUE,0,1,0,288
"California","CA",2020-03-03,TRUE,"Sanders",12,28,TRUE,0,1,0,289
"California","CA",2020-03-03,TRUE,"Sanders",13,28,TRUE,0,1,0,290
"California","CA",2020-03-03,TRUE,"Sanders",14,28,TRUE,0,1,0,291
"California","CA",2020-03-03,TRUE,"Sanders",15,28,TRUE,0,1,0,292
"California","CA",2020-03-03,TRUE,"Sanders",16,28,TRUE,0,1,0,293
"California","CA",2020-03-03,TRUE,"Sanders",17,28,TRUE,0,1,0,294
"California","CA",2020-03-03,TRUE,"Sanders",18,28,TRUE,0,1,0,295
"California","CA",2020-03-03,TRUE,"Sanders",19,28,TRUE,0,1,0,296
"California","CA",2020-03-03,TRUE,"Sanders",20,28,TRUE,0,1,0,297
"California","CA",2020-03-03,TRUE,"Sanders",21,28,TRUE,0,1,0,298
"California","CA",2020-03-03,TRUE,"Unassigned",11,28,TRUE,0,0,0,1
"Colorado","CO",2020-03-03,TRUE,"Biden",1,28,TRUE,1,0,0,279
"Colorado","CO",2020-03-03,TRUE,"Biden",1,29,TRUE,1,0,0,289
"Colorado","CO",2020-03-03,TRUE,"Biden",2,29,TRUE,1,0,0,290
"Colorado","CO",2020-03-03,TRUE,"Biden",3,29,TRUE,1,0,0,291
"Colorado","CO",2020-03-03,TRUE,"Biden",4,29,TRUE,1,0,0,292
"Colorado","CO",2020-03-03,TRUE,"Biden",5,29,TRUE,1,0,0,293
"Colorado","CO",2020-03-03,TRUE,"Biden",6,29,TRUE,1,0,0,294
"Colorado","CO",2020-03-03,TRUE,"Biden",7,29,TRUE,1,0,0,295
"Colorado","CO",2020-03-03,TRUE,"Biden",8,29,TRUE,1,0,0,296
"Colorado","CO",2020-03-03,TRUE,"Biden",1,30,TRUE,1,0,0,297
"Colorado","CO",2020-03-03,TRUE,"Biden",2,30,TRUE,1,0,0,298
"Colorado","CO",2020-03-03,TRUE,"Biden",3,30,TRUE,1,0,0,299
"Colorado","CO",2020-03-03,TRUE,"Biden",4,30,TRUE,1,0,0,300
"Colorado","CO",2020-03-03,TRUE,"Biden",5,30,TRUE,1,0,0,301
"Colorado","CO",2020-03-03,TRUE,"Biden",6,30,TRUE,1,0,0,302
"Colorado","CO",2020-03-03,TRUE,"Biden",7,30,TRUE,1,0,0,303
"Colorado","CO",2020-03-03,TRUE,"Biden",8,30,TRUE,1,0,0,304
"Colorado","CO",2020-03-03,TRUE,"Biden",1,31,TRUE,1,0,0,305
"Colorado","CO",2020-03-03,TRUE,"Other",24,23,TRUE,0,0,1,74
"Colorado","CO",2020-03-03,TRUE,"Other",23,24,TRUE,0,0,1,75
"Colorado","CO",2020-03-03,TRUE,"Other",24,24,TRUE,0,0,1,76
"Colorado","CO",2020-03-03,TRUE,"Other",23,25,TRUE,0,0,1,77
"Colorado","CO",2020-03-03,TRUE,"Other",24,25,TRUE,0,0,1,78
"Colorado","CO",2020-03-03,TRUE,"Other",23,26,TRUE,0,0,1,79
"Colorado","CO",2020-03-03,TRUE,"Other",24,26,TRUE,0,0,1,80
"Colorado","CO",2020-03-03,TRUE,"Other",23,27,TRUE,0,0,1,81
"Colorado","CO",2020-03-03,TRUE,"Other",24,27,TRUE,0,0,1,82
"Colorado","CO",2020-03-03,TRUE,"Other",22,28,TRUE,0,0,1,83
"Colorado","CO",2020-03-03,TRUE,"Other",23,28,TRUE,0,0,1,84
"Colorado","CO",2020-03-03,TRUE,"Other",24,28,TRUE,0,0,1,85
"Colorado","CO",2020-03-03,TRUE,"Other",23,29,TRUE,0,0,1,86
"Colorado","CO",2020-03-03,TRUE,"Other",24,29,TRUE,0,0,1,87
"Colorado","CO",2020-03-03,TRUE,"Other",23,30,TRUE,0,0,1,88
"Colorado","CO",2020-03-03,TRUE,"Other",24,30,TRUE,0,0,1,89
"Colorado","CO",2020-03-03,TRUE,"Other",24,31,TRUE,0,0,1,90
"Colorado","CO",2020-03-03,TRUE,"Sanders",13,29,TRUE,0,1,0,299
"Colorado","CO",2020-03-03,TRUE,"Sanders",14,29,TRUE,0,1,0,300
"Colorado","CO",2020-03-03,TRUE,"Sanders",15,29,TRUE,0,1,0,301
"Colorado","CO",2020-03-03,TRUE,"Sanders",16,29,TRUE,0,1,0,302
"Colorado","CO",2020-03-03,TRUE,"Sanders",17,29,TRUE,0,1,0,303
"Colorado","CO",2020-03-03,TRUE,"Sanders",18,29,TRUE,0,1,0,304
"Colorado","CO",2020-03-03,TRUE,"Sanders",19,29,TRUE,0,1,0,305
"Colorado","CO",2020-03-03,TRUE,"Sanders",20,29,TRUE,0,1,0,306
"Colorado","CO",2020-03-03,TRUE,"Sanders",21,29,TRUE,0,1,0,307
"Colorado","CO",2020-03-03,TRUE,"Sanders",22,29,TRUE,0,1,0,308
"Colorado","CO",2020-03-03,TRUE,"Sanders",12,30,TRUE,0,1,0,309
"Colorado","CO",2020-03-03,TRUE,"Sanders",13,30,TRUE,0,1,0,310
"Colorado","CO",2020-03-03,TRUE,"Sanders",14,30,TRUE,0,1,0,311
"Colorado","CO",2020-03-03,TRUE,"Sanders",15,30,TRUE,0,1,0,312
"Colorado","CO",2020-03-03,TRUE,"Sanders",16,30,TRUE,0,1,0,313
"Colorado","CO",2020-03-03,TRUE,"Sanders",17,30,TRUE,0,1,0,314
"Colorado","CO",2020-03-03,TRUE,"Sanders",18,30,TRUE,0,1,0,315
"Colorado","CO",2020-03-03,TRUE,"Sanders",19,30,TRUE,0,1,0,316
"Colorado","CO",2020-03-03,TRUE,"Sanders",20,30,TRUE,0,1,0,317
"Colorado","CO",2020-03-03,TRUE,"Sanders",21,30,TRUE,0,1,0,318
"Colorado","CO",2020-03-03,TRUE,"Sanders",22,30,TRUE,0,1,0,319
"Colorado","CO",2020-03-03,TRUE,"Sanders",20,31,TRUE,0,1,0,324
"Colorado","CO",2020-03-03,TRUE,"Sanders",21,31,TRUE,0,1,0,325
"Colorado","CO",2020-03-03,TRUE,"Sanders",22,31,TRUE,0,1,0,326
"Colorado","CO",2020-03-03,TRUE,"Sanders",23,31,TRUE,0,1,0,327
"Colorado","CO",2020-03-03,TRUE,"Unassigned",9,29,TRUE,0,0,0,2
"Colorado","CO",2020-03-03,TRUE,"Unassigned",10,29,TRUE,0,0,0,3
"Colorado","CO",2020-03-03,TRUE,"Unassigned",11,29,TRUE,0,0,0,4
"Colorado","CO",2020-03-03,TRUE,"Unassigned",12,29,TRUE,0,0,0,5
"Colorado","CO",2020-03-03,TRUE,"Unassigned",9,30,TRUE,0,0,0,6
"Colorado","CO",2020-03-03,TRUE,"Unassigned",10,30,TRUE,0,0,0,7
"Colorado","CO",2020-03-03,TRUE,"Unassigned",11,30,TRUE,0,0,0,8
"Connecticut","CT",2020-06-02,TRUE,"Biden",1,127,FALSE,1,0,0,1560
"Connecticut","CT",2020-06-02,TRUE,"Biden",2,127,FALSE,1,0,0,1561
"Connecticut","CT",2020-06-02,TRUE,"Biden",3,127,FALSE,1,0,0,1562
"Connecticut","CT",2020-06-02,TRUE,"Biden",4,127,FALSE,1,0,0,1563
"Connecticut","CT",2020-06-02,TRUE,"Biden",1,128,FALSE,1,0,0,1574
"Connecticut","CT",2020-06-02,TRUE,"Biden",2,128,FALSE,1,0,0,1575
"Connecticut","CT",2020-06-02,TRUE,"Biden",3,128,FALSE,1,0,0,1576
"Connecticut","CT",2020-06-02,TRUE,"Biden",4,128,FALSE,1,0,0,1577
"Connecticut","CT",2020-06-02,TRUE,"Biden",5,128,FALSE,1,0,0,1578
"Connecticut","CT",2020-06-02,TRUE,"Biden",1,129,FALSE,1,0,0,1588
